"activityId","hasActivityType","hasLocation","hasTemporalExtent"
"A_OFOD_BG","A_OFOD","BG",2011
"A_BEVR_BG","A_BEVR","BG",2011
"A_FSHP_BG","A_FSHP","BG",2011
"A_TOBC_BG","A_TOBC","BG",2011
"A_TEXT_BG","A_TEXT","BG",2011
"A_GARM_BG","A_GARM","BG",2011
"A_LETH_BG","A_LETH","BG",2011
"A_WOOD_BG","A_WOOD","BG",2011
"A_WOOW_BG","A_WOOW","BG",2011
"A_PULP_BG","A_PULP","BG",2011
"A_PAPR_BG","A_PAPR","BG",2011
"A_PAPE_BG","A_PAPE","BG",2011
"A_MDIA_BG","A_MDIA","BG",2011
"A_COKE_BG","A_COKE","BG",2011
"A_REFN_BG","A_REFN","BG",2011
"A_PLAS_BG","A_PLAS","BG",2011
"A_PLAW_BG","A_PLAW","BG",2011
"A_NFER_BG","A_NFER","BG",2011
"A_PFER_BG","A_PFER","BG",2011
"A_CHEM_BG","A_CHEM","BG",2011
"A_RUBP_BG","A_RUBP","BG",2011
"A_GLAS_BG","A_GLAS","BG",2011
"A_GLAW_BG","A_GLAW","BG",2011
"A_CRMC_BG","A_CRMC","BG",2011
"A_BRIK_BG","A_BRIK","BG",2011
"A_CMNT_BG","A_CMNT","BG",2011
"A_ASHW_BG","A_ASHW","BG",2011
"A_ONMM_BG","A_ONMM","BG",2011
"A_STEL_BG","A_STEL","BG",2011
"A_STEW_BG","A_STEW","BG",2011
"A_PREM_BG","A_PREM","BG",2011
"A_ALUW_BG","A_ALUW","BG",2011
"A_LZTP_BG","A_LZTP","BG",2011
"A_COPP_BG","A_COPP","BG",2011
"A_COPW_BG","A_COPW","BG",2011
"A_ONFM_BG","A_ONFM","BG",2011
"A_ONFW_BG","A_ONFW","BG",2011
"A_METC_BG","A_METC","BG",2011
"A_FABM_BG","A_FABM","BG",2011
"A_MACH_BG","A_MACH","BG",2011
"A_OFMA_BG","A_OFMA","BG",2011
"A_ELMA_BG","A_ELMA","BG",2011
"A_RATV_BG","A_RATV","BG",2011
"A_MEIN_BG","A_MEIN","BG",2011
"A_MOTO_BG","A_MOTO","BG",2011
"A_OTRE_BG","A_OTRE","BG",2011
"A_FURN_BG","A_FURN","BG",2011
"A_RYMS_BG","A_RYMS","BG",2011
"A_BOTW_BG","A_BOTW","BG",2011
"A_POWC_BG","A_POWC","BG",2011
"A_POWG_BG","A_POWG","BG",2011
"A_POWN_BG","A_POWN","BG",2011
"A_POWH_BG","A_POWH","BG",2011
"A_POWW_BG","A_POWW","BG",2011
"A_POWP_BG","A_POWP","BG",2011
"A_POWS_BG","A_POWS","BG",2011
"A_POWZ_BG","A_POWZ","BG",2011
"A_POWT_BG","A_POWT","BG",2011
"A_POWD_BG","A_POWD","BG",2011
"A_GASD_BG","A_GASD","BG",2011
"A_HWAT_BG","A_HWAT","BG",2011
"A_WATR_BG","A_WATR","BG",2011
"A_CONS_BG","A_CONS","BG",2011
"A_TDMO_BG","A_TDMO","BG",2011
"A_TDFU_BG","A_TDFU","BG",2011
"A_TDWH_BG","A_TDWH","BG",2011
"A_TDRT_BG","A_TDRT","BG",2011
"A_HORE_BG","A_HORE","BG",2011
"A_TRAI_BG","A_TRAI","BG",2011
"A_TLND_BG","A_TLND","BG",2011
"A_TPIP_BG","A_TPIP","BG",2011
"A_TWAS_BG","A_TWAS","BG",2011
"A_TWAI_BG","A_TWAI","BG",2011
"A_TAIR_BG","A_TAIR","BG",2011
"A_TAUX_BG","A_TAUX","BG",2011
"A_PTEL_BG","A_PTEL","BG",2011
"A_FINT_BG","A_FINT","BG",2011
"A_FINS_BG","A_FINS","BG",2011
"A_FAUX_BG","A_FAUX","BG",2011
"A_REAL_BG","A_REAL","BG",2011
"A_MARE_BG","A_MARE","BG",2011
"A_COMP_BG","A_COMP","BG",2011
"A_RESD_BG","A_RESD","BG",2011
"A_OBUS_BG","A_OBUS","BG",2011
"A_PADF_BG","A_PADF","BG",2011
"A_EDUC_BG","A_EDUC","BG",2011
"A_HEAL_BG","A_HEAL","BG",2011
"A_INCF_BG","A_INCF","BG",2011
"A_INCP_BG","A_INCP","BG",2011
"A_INCL_BG","A_INCL","BG",2011
"A_INCM_BG","A_INCM","BG",2011
"A_INCT_BG","A_INCT","BG",2011
"A_INCW_BG","A_INCW","BG",2011
"A_INCO_BG","A_INCO","BG",2011
"A_BIOS_BG","A_BIOS","BG",2011
"A_COMF_BG","A_COMF","BG",2011
"A_WASF_BG","A_WASF","BG",2011
"A_WASO_BG","A_WASO","BG",2011
"A_LANF_BG","A_LANF","BG",2011
"A_LANP_BG","A_LANP","BG",2011
"A_LANL_BG","A_LANL","BG",2011
"A_LANI_BG","A_LANI","BG",2011
"A_LANT_BG","A_LANT","BG",2011
"A_LANW_BG","A_LANW","BG",2011
"A_ORGA_BG","A_ORGA","BG",2011
"A_RECR_BG","A_RECR","BG",2011
"A_OSER_BG","A_OSER","BG",2011
"A_WHEA_CA","A_WHEA","CA",2011
"A_OCER_CA","A_OCER","CA",2011
"A_FVEG_CA","A_FVEG","CA",2011
"A_OILS_CA","A_OILS","CA",2011
"A_SUGB_CA","A_SUGB","CA",2011
"A_FIBR_CA","A_FIBR","CA",2011
"A_OTCR_CA","A_OTCR","CA",2011
"A_CATL_CA","A_CATL","CA",2011
"A_PIGS_CA","A_PIGS","CA",2011
"A_PLTR_CA","A_PLTR","CA",2011
"A_OMEA_CA","A_OMEA","CA",2011
"A_OANP_CA","A_OANP","CA",2011
"A_MILK_CA","A_MILK","CA",2011
"A_MANC_CA","A_MANC","CA",2011
"A_FORE_CA","A_FORE","CA",2011
"A_FISH_CA","A_FISH","CA",2011
"A_COAL_CA","A_COAL","CA",2011
"A_COIL_CA","A_COIL","CA",2011
"A_GASE_CA","A_GASE","CA",2011
"A_OGPL_CA","A_OGPL","CA",2011
"A_ORAN_CA","A_ORAN","CA",2011
"A_IRON_CA","A_IRON","CA",2011
"A_COPO_CA","A_COPO","CA",2011
"A_NIKO_CA","A_NIKO","CA",2011
"A_PREO_CA","A_PREO","CA",2011
"A_LZTO_CA","A_LZTO","CA",2011
"A_ONFO_CA","A_ONFO","CA",2011
"A_STON_CA","A_STON","CA",2011
"A_SDCL_CA","A_SDCL","CA",2011
"A_CHMF_CA","A_CHMF","CA",2011
"A_PCAT_CA","A_PCAT","CA",2011
"A_PPIG_CA","A_PPIG","CA",2011
"A_PPLT_CA","A_PPLT","CA",2011
"A_POME_CA","A_POME","CA",2011
"A_VOIL_CA","A_VOIL","CA",2011
"A_DAIR_CA","A_DAIR","CA",2011
"A_SUGR_CA","A_SUGR","CA",2011
"A_OFOD_CA","A_OFOD","CA",2011
"A_BEVR_CA","A_BEVR","CA",2011
"A_FSHP_CA","A_FSHP","CA",2011
"A_TOBC_CA","A_TOBC","CA",2011
"A_TEXT_CA","A_TEXT","CA",2011
"A_GARM_CA","A_GARM","CA",2011
"A_LETH_CA","A_LETH","CA",2011
"A_WOOD_CA","A_WOOD","CA",2011
"A_WOOW_CA","A_WOOW","CA",2011
"A_PULP_CA","A_PULP","CA",2011
"A_PAPR_CA","A_PAPR","CA",2011
"A_PAPE_CA","A_PAPE","CA",2011
"A_MDIA_CA","A_MDIA","CA",2011
"A_COKE_CA","A_COKE","CA",2011
"A_REFN_CA","A_REFN","CA",2011
"A_NUCF_CA","A_NUCF","CA",2011
"A_PLAS_CA","A_PLAS","CA",2011
"A_PLAW_CA","A_PLAW","CA",2011
"A_NFER_CA","A_NFER","CA",2011
"A_PFER_CA","A_PFER","CA",2011
"A_CHEM_CA","A_CHEM","CA",2011
"A_RUBP_CA","A_RUBP","CA",2011
"A_GLAS_CA","A_GLAS","CA",2011
"A_GLAW_CA","A_GLAW","CA",2011
"A_CRMC_CA","A_CRMC","CA",2011
"A_BRIK_CA","A_BRIK","CA",2011
"A_CMNT_CA","A_CMNT","CA",2011
"A_ASHW_CA","A_ASHW","CA",2011
"A_ONMM_CA","A_ONMM","CA",2011
"A_STEL_CA","A_STEL","CA",2011
"A_STEW_CA","A_STEW","CA",2011
"A_PREM_CA","A_PREM","CA",2011
"A_ALUM_CA","A_ALUM","CA",2011
"A_ALUW_CA","A_ALUW","CA",2011
"A_LZTP_CA","A_LZTP","CA",2011
"A_LZTW_CA","A_LZTW","CA",2011
"A_COPP_CA","A_COPP","CA",2011
"A_COPW_CA","A_COPW","CA",2011
"A_ONFM_CA","A_ONFM","CA",2011
"A_ONFW_CA","A_ONFW","CA",2011
"A_METC_CA","A_METC","CA",2011
"A_FABM_CA","A_FABM","CA",2011
"A_MACH_CA","A_MACH","CA",2011
"A_OFMA_CA","A_OFMA","CA",2011
"A_ELMA_CA","A_ELMA","CA",2011
"A_RATV_CA","A_RATV","CA",2011
"A_MEIN_CA","A_MEIN","CA",2011
"A_MOTO_CA","A_MOTO","CA",2011
"A_OTRE_CA","A_OTRE","CA",2011
"A_FURN_CA","A_FURN","CA",2011
"A_RYMS_CA","A_RYMS","CA",2011
"A_POWC_CA","A_POWC","CA",2011
"A_POWG_CA","A_POWG","CA",2011
"A_POWN_CA","A_POWN","CA",2011
"A_POWH_CA","A_POWH","CA",2011
"A_POWW_CA","A_POWW","CA",2011
"A_POWP_CA","A_POWP","CA",2011
"A_POWB_CA","A_POWB","CA",2011
"A_POWS_CA","A_POWS","CA",2011
"A_POWO_CA","A_POWO","CA",2011
"A_POWT_CA","A_POWT","CA",2011
"A_POWD_CA","A_POWD","CA",2011
"A_GASD_CA","A_GASD","CA",2011
"A_HWAT_CA","A_HWAT","CA",2011
"A_WATR_CA","A_WATR","CA",2011
"A_CONS_CA","A_CONS","CA",2011
"A_CONW_CA","A_CONW","CA",2011
"A_TDMO_CA","A_TDMO","CA",2011
"A_TDFU_CA","A_TDFU","CA",2011
"A_TDWH_CA","A_TDWH","CA",2011
"A_TDRT_CA","A_TDRT","CA",2011
"A_HORE_CA","A_HORE","CA",2011
"A_TRAI_CA","A_TRAI","CA",2011
"A_TLND_CA","A_TLND","CA",2011
"A_TPIP_CA","A_TPIP","CA",2011
"A_TWAS_CA","A_TWAS","CA",2011
"A_TWAI_CA","A_TWAI","CA",2011
"A_TAIR_CA","A_TAIR","CA",2011
"A_TAUX_CA","A_TAUX","CA",2011
"A_PTEL_CA","A_PTEL","CA",2011
"A_FINT_CA","A_FINT","CA",2011
"A_FINS_CA","A_FINS","CA",2011
"A_FAUX_CA","A_FAUX","CA",2011
"A_REAL_CA","A_REAL","CA",2011
"A_MARE_CA","A_MARE","CA",2011
"A_COMP_CA","A_COMP","CA",2011
"A_RESD_CA","A_RESD","CA",2011
"A_OBUS_CA","A_OBUS","CA",2011
"A_PADF_CA","A_PADF","CA",2011
"A_EDUC_CA","A_EDUC","CA",2011
"A_HEAL_CA","A_HEAL","CA",2011
"A_INCF_CA","A_INCF","CA",2011
"A_INCP_CA","A_INCP","CA",2011
"A_INCL_CA","A_INCL","CA",2011
"A_INCM_CA","A_INCM","CA",2011
"A_INCT_CA","A_INCT","CA",2011
"A_INCW_CA","A_INCW","CA",2011
"A_INCO_CA","A_INCO","CA",2011
"A_BIOS_CA","A_BIOS","CA",2011
"A_COMF_CA","A_COMF","CA",2011
"A_COMW_CA","A_COMW","CA",2011
"A_WASF_CA","A_WASF","CA",2011
"A_WASO_CA","A_WASO","CA",2011
"A_LANF_CA","A_LANF","CA",2011
"A_LANP_CA","A_LANP","CA",2011
"A_LANL_CA","A_LANL","CA",2011
"A_LANI_CA","A_LANI","CA",2011
"A_LANT_CA","A_LANT","CA",2011
"A_LANW_CA","A_LANW","CA",2011
"A_ORGA_CA","A_ORGA","CA",2011
"A_RECR_CA","A_RECR","CA",2011
"A_OSER_CA","A_OSER","CA",2011
"A_PRHH_CA","A_PRHH","CA",2011
"A_PARI_CN","A_PARI","CN",2011
"A_WHEA_CN","A_WHEA","CN",2011
"A_OCER_CN","A_OCER","CN",2011
"A_FVEG_CN","A_FVEG","CN",2011
"A_OILS_CN","A_OILS","CN",2011
"A_SUGB_CN","A_SUGB","CN",2011
"A_FIBR_CN","A_FIBR","CN",2011
"A_OTCR_CN","A_OTCR","CN",2011
"A_CATL_CN","A_CATL","CN",2011
"A_PIGS_CN","A_PIGS","CN",2011
"A_PLTR_CN","A_PLTR","CN",2011
"A_OMEA_CN","A_OMEA","CN",2011
"A_OANP_CN","A_OANP","CN",2011
"A_MILK_CN","A_MILK","CN",2011
"A_MANC_CN","A_MANC","CN",2011
"A_FORE_CN","A_FORE","CN",2011
"A_FISH_CN","A_FISH","CN",2011
"A_COAL_CN","A_COAL","CN",2011
"A_COIL_CN","A_COIL","CN",2011
"A_GASE_CN","A_GASE","CN",2011
"A_ORAN_CN","A_ORAN","CN",2011
"A_IRON_CN","A_IRON","CN",2011
"A_COPO_CN","A_COPO","CN",2011
"A_NIKO_CN","A_NIKO","CN",2011
"A_ALUO_CN","A_ALUO","CN",2011
"A_PREO_CN","A_PREO","CN",2011
"A_LZTO_CN","A_LZTO","CN",2011
"A_ONFO_CN","A_ONFO","CN",2011
"A_STON_CN","A_STON","CN",2011
"A_SDCL_CN","A_SDCL","CN",2011
"A_CHMF_CN","A_CHMF","CN",2011
"A_PCAT_CN","A_PCAT","CN",2011
"A_PPIG_CN","A_PPIG","CN",2011
"A_PPLT_CN","A_PPLT","CN",2011
"A_POME_CN","A_POME","CN",2011
"A_VOIL_CN","A_VOIL","CN",2011
"A_DAIR_CN","A_DAIR","CN",2011
"A_RICE_CN","A_RICE","CN",2011
"A_SUGR_CN","A_SUGR","CN",2011
"A_OFOD_CN","A_OFOD","CN",2011
"A_BEVR_CN","A_BEVR","CN",2011
"A_FSHP_CN","A_FSHP","CN",2011
"A_TOBC_CN","A_TOBC","CN",2011
"A_TEXT_CN","A_TEXT","CN",2011
"A_GARM_CN","A_GARM","CN",2011
"A_LETH_CN","A_LETH","CN",2011
"A_WOOD_CN","A_WOOD","CN",2011
"A_WOOW_CN","A_WOOW","CN",2011
"A_PULP_CN","A_PULP","CN",2011
"A_PAPR_CN","A_PAPR","CN",2011
"A_PAPE_CN","A_PAPE","CN",2011
"A_MDIA_CN","A_MDIA","CN",2011
"A_COKE_CN","A_COKE","CN",2011
"A_REFN_CN","A_REFN","CN",2011
"A_NUCF_CN","A_NUCF","CN",2011
"A_PLAS_CN","A_PLAS","CN",2011
"A_PLAW_CN","A_PLAW","CN",2011
"A_NFER_CN","A_NFER","CN",2011
"A_PFER_CN","A_PFER","CN",2011
"A_CHEM_CN","A_CHEM","CN",2011
"A_RUBP_CN","A_RUBP","CN",2011
"A_GLAS_CN","A_GLAS","CN",2011
"A_GLAW_CN","A_GLAW","CN",2011
"A_CRMC_CN","A_CRMC","CN",2011
"A_BRIK_CN","A_BRIK","CN",2011
"A_CMNT_CN","A_CMNT","CN",2011
"A_ASHW_CN","A_ASHW","CN",2011
"A_ONMM_CN","A_ONMM","CN",2011
"A_STEL_CN","A_STEL","CN",2011
"A_STEW_CN","A_STEW","CN",2011
"A_PREM_CN","A_PREM","CN",2011
"A_ALUM_CN","A_ALUM","CN",2011
"A_ALUW_CN","A_ALUW","CN",2011
"A_LZTP_CN","A_LZTP","CN",2011
"A_LZTW_CN","A_LZTW","CN",2011
"A_COPP_CN","A_COPP","CN",2011
"A_COPW_CN","A_COPW","CN",2011
"A_ONFM_CN","A_ONFM","CN",2011
"A_ONFW_CN","A_ONFW","CN",2011
"A_METC_CN","A_METC","CN",2011
"A_FABM_CN","A_FABM","CN",2011
"A_MACH_CN","A_MACH","CN",2011
"A_OFMA_CN","A_OFMA","CN",2011
"A_ELMA_CN","A_ELMA","CN",2011
"A_RATV_CN","A_RATV","CN",2011
"A_MEIN_CN","A_MEIN","CN",2011
"A_MOTO_CN","A_MOTO","CN",2011
"A_OTRE_CN","A_OTRE","CN",2011
"A_FURN_CN","A_FURN","CN",2011
"A_RYMS_CN","A_RYMS","CN",2011
"A_POWC_CN","A_POWC","CN",2011
"A_POWG_CN","A_POWG","CN",2011
"A_POWN_CN","A_POWN","CN",2011
"A_POWH_CN","A_POWH","CN",2011
"A_POWW_CN","A_POWW","CN",2011
"A_POWP_CN","A_POWP","CN",2011
"A_POWB_CN","A_POWB","CN",2011
"A_POWS_CN","A_POWS","CN",2011
"A_POWO_CN","A_POWO","CN",2011
"A_POWM_CN","A_POWM","CN",2011
"A_POWT_CN","A_POWT","CN",2011
"A_POWD_CN","A_POWD","CN",2011
"A_MGWG_CN","A_MGWG","CN",2011
"A_GASD_CN","A_GASD","CN",2011
"A_HWAT_CN","A_HWAT","CN",2011
"A_WATR_CN","A_WATR","CN",2011
"A_CONS_CN","A_CONS","CN",2011
"A_CONW_CN","A_CONW","CN",2011
"A_TDMO_CN","A_TDMO","CN",2011
"A_TDFU_CN","A_TDFU","CN",2011
"A_TDWH_CN","A_TDWH","CN",2011
"A_TDRT_CN","A_TDRT","CN",2011
"A_HORE_CN","A_HORE","CN",2011
"A_TRAI_CN","A_TRAI","CN",2011
"A_TLND_CN","A_TLND","CN",2011
"A_TPIP_CN","A_TPIP","CN",2011
"A_TWAS_CN","A_TWAS","CN",2011
"A_TWAI_CN","A_TWAI","CN",2011
"A_TAIR_CN","A_TAIR","CN",2011
"A_TAUX_CN","A_TAUX","CN",2011
"A_PTEL_CN","A_PTEL","CN",2011
"A_FINT_CN","A_FINT","CN",2011
"A_FINS_CN","A_FINS","CN",2011
"A_FAUX_CN","A_FAUX","CN",2011
"A_REAL_CN","A_REAL","CN",2011
"A_MARE_CN","A_MARE","CN",2011
"A_COMP_CN","A_COMP","CN",2011
"A_RESD_CN","A_RESD","CN",2011
"A_OBUS_CN","A_OBUS","CN",2011
"A_PADF_CN","A_PADF","CN",2011
"A_EDUC_CN","A_EDUC","CN",2011
"A_HEAL_CN","A_HEAL","CN",2011
"A_INCF_CN","A_INCF","CN",2011
"A_INCP_CN","A_INCP","CN",2011
"A_INCL_CN","A_INCL","CN",2011
"A_INCM_CN","A_INCM","CN",2011
"A_INCT_CN","A_INCT","CN",2011
"A_INCW_CN","A_INCW","CN",2011
"A_INCO_CN","A_INCO","CN",2011
"A_BIOS_CN","A_BIOS","CN",2011
"A_COMF_CN","A_COMF","CN",2011
"A_COMW_CN","A_COMW","CN",2011
"A_WASF_CN","A_WASF","CN",2011
"A_WASO_CN","A_WASO","CN",2011
"A_LANF_CN","A_LANF","CN",2011
"A_LANP_CN","A_LANP","CN",2011
"A_LANL_CN","A_LANL","CN",2011
"A_LANI_CN","A_LANI","CN",2011
"A_LANT_CN","A_LANT","CN",2011
"A_LANW_CN","A_LANW","CN",2011
"A_ORGA_CN","A_ORGA","CN",2011
"A_RECR_CN","A_RECR","CN",2011
"A_OSER_CN","A_OSER","CN",2011
"A_PRHH_CN","A_PRHH","CN",2011
"A_WHEA_CY","A_WHEA","CY",2011
"A_OCER_CY","A_OCER","CY",2011
"A_FVEG_CY","A_FVEG","CY",2011
"A_OILS_CY","A_OILS","CY",2011
"A_OTCR_CY","A_OTCR","CY",2011
"A_CATL_CY","A_CATL","CY",2011
"A_PIGS_CY","A_PIGS","CY",2011
"A_PLTR_CY","A_PLTR","CY",2011
"A_OMEA_CY","A_OMEA","CY",2011
"A_OANP_CY","A_OANP","CY",2011
"A_MILK_CY","A_MILK","CY",2011
"A_FORE_CY","A_FORE","CY",2011
"A_FISH_CY","A_FISH","CY",2011
"A_COPO_CY","A_COPO","CY",2011
"A_STON_CY","A_STON","CY",2011
"A_SDCL_CY","A_SDCL","CY",2011
"A_CHMF_CY","A_CHMF","CY",2011
"A_PCAT_CY","A_PCAT","CY",2011
"A_PPIG_CY","A_PPIG","CY",2011
"A_PPLT_CY","A_PPLT","CY",2011
"A_POME_CY","A_POME","CY",2011
"A_VOIL_CY","A_VOIL","CY",2011
"A_DAIR_CY","A_DAIR","CY",2011
"A_OFOD_CY","A_OFOD","CY",2011
"A_BEVR_CY","A_BEVR","CY",2011
"A_FSHP_CY","A_FSHP","CY",2011
"A_TOBC_CY","A_TOBC","CY",2011
"A_TEXT_CY","A_TEXT","CY",2011
"A_GARM_CY","A_GARM","CY",2011
"A_LETH_CY","A_LETH","CY",2011
"A_WOOD_CY","A_WOOD","CY",2011
"A_WOOW_CY","A_WOOW","CY",2011
"A_PULP_CY","A_PULP","CY",2011
"A_PAPR_CY","A_PAPR","CY",2011
"A_PAPE_CY","A_PAPE","CY",2011
"A_MDIA_CY","A_MDIA","CY",2011
"A_REFN_CY","A_REFN","CY",2011
"A_PLAS_CY","A_PLAS","CY",2011
"A_PLAW_CY","A_PLAW","CY",2011
"A_CHEM_CY","A_CHEM","CY",2011
"A_RUBP_CY","A_RUBP","CY",2011
"A_GLAS_CY","A_GLAS","CY",2011
"A_GLAW_CY","A_GLAW","CY",2011
"A_CRMC_CY","A_CRMC","CY",2011
"A_BRIK_CY","A_BRIK","CY",2011
"A_CMNT_CY","A_CMNT","CY",2011
"A_ASHW_CY","A_ASHW","CY",2011
"A_ONMM_CY","A_ONMM","CY",2011
"A_COPP_CY","A_COPP","CY",2011
"A_ONFM_CY","A_ONFM","CY",2011
"A_METC_CY","A_METC","CY",2011
"A_FABM_CY","A_FABM","CY",2011
"A_MACH_CY","A_MACH","CY",2011
"A_ELMA_CY","A_ELMA","CY",2011
"A_RATV_CY","A_RATV","CY",2011
"A_MEIN_CY","A_MEIN","CY",2011
"A_MOTO_CY","A_MOTO","CY",2011
"A_OTRE_CY","A_OTRE","CY",2011
"A_FURN_CY","A_FURN","CY",2011
"A_RYMS_CY","A_RYMS","CY",2011
"A_POWW_CY","A_POWW","CY",2011
"A_POWP_CY","A_POWP","CY",2011
"A_POWS_CY","A_POWS","CY",2011
"A_POWT_CY","A_POWT","CY",2011
"A_POWD_CY","A_POWD","CY",2011
"A_GASD_CY","A_GASD","CY",2011
"A_HWAT_CY","A_HWAT","CY",2011
"A_WATR_CY","A_WATR","CY",2011
"A_CONS_CY","A_CONS","CY",2011
"A_TDMO_CY","A_TDMO","CY",2011
"A_TDFU_CY","A_TDFU","CY",2011
"A_TDWH_CY","A_TDWH","CY",2011
"A_TDRT_CY","A_TDRT","CY",2011
"A_HORE_CY","A_HORE","CY",2011
"A_TRAI_CY","A_TRAI","CY",2011
"A_TLND_CY","A_TLND","CY",2011
"A_TPIP_CY","A_TPIP","CY",2011
"A_TWAS_CY","A_TWAS","CY",2011
"A_TWAI_CY","A_TWAI","CY",2011
"A_TAIR_CY","A_TAIR","CY",2011
"A_TAUX_CY","A_TAUX","CY",2011
"A_PTEL_CY","A_PTEL","CY",2011
"A_FINT_CY","A_FINT","CY",2011
"A_FINS_CY","A_FINS","CY",2011
"A_FAUX_CY","A_FAUX","CY",2011
"A_REAL_CY","A_REAL","CY",2011
"A_MARE_CY","A_MARE","CY",2011
"A_COMP_CY","A_COMP","CY",2011
"A_RESD_CY","A_RESD","CY",2011
"A_OBUS_CY","A_OBUS","CY",2011
"A_PADF_CY","A_PADF","CY",2011
"A_EDUC_CY","A_EDUC","CY",2011
"A_HEAL_CY","A_HEAL","CY",2011
"A_INCF_CY","A_INCF","CY",2011
"A_INCP_CY","A_INCP","CY",2011
"A_INCL_CY","A_INCL","CY",2011
"A_INCM_CY","A_INCM","CY",2011
"A_INCT_CY","A_INCT","CY",2011
"A_INCW_CY","A_INCW","CY",2011
"A_INCO_CY","A_INCO","CY",2011
"A_BIOS_CY","A_BIOS","CY",2011
"A_COMF_CY","A_COMF","CY",2011
"A_WASF_CY","A_WASF","CY",2011
"A_WASO_CY","A_WASO","CY",2011
"A_LANF_CY","A_LANF","CY",2011
"A_LANP_CY","A_LANP","CY",2011
"A_LANL_CY","A_LANL","CY",2011
"A_LANI_CY","A_LANI","CY",2011
"A_LANT_CY","A_LANT","CY",2011
"A_LANW_CY","A_LANW","CY",2011
"A_ORGA_CY","A_ORGA","CY",2011
"A_RECR_CY","A_RECR","CY",2011
"A_OSER_CY","A_OSER","CY",2011
"A_WHEA_CZ","A_WHEA","CZ",2011
"A_OCER_CZ","A_OCER","CZ",2011
"A_FVEG_CZ","A_FVEG","CZ",2011
"A_OILS_CZ","A_OILS","CZ",2011
"A_SUGB_CZ","A_SUGB","CZ",2011
"A_FIBR_CZ","A_FIBR","CZ",2011
"A_OTCR_CZ","A_OTCR","CZ",2011
"A_CATL_CZ","A_CATL","CZ",2011
"A_PIGS_CZ","A_PIGS","CZ",2011
"A_PLTR_CZ","A_PLTR","CZ",2011
"A_OMEA_CZ","A_OMEA","CZ",2011
"A_OANP_CZ","A_OANP","CZ",2011
"A_MILK_CZ","A_MILK","CZ",2011
"A_FORE_CZ","A_FORE","CZ",2011
"A_FISH_CZ","A_FISH","CZ",2011
"A_COAL_CZ","A_COAL","CZ",2011
"A_COIL_CZ","A_COIL","CZ",2011
"A_GASE_CZ","A_GASE","CZ",2011
"A_ORAN_CZ","A_ORAN","CZ",2011
"A_STON_CZ","A_STON","CZ",2011
"A_SDCL_CZ","A_SDCL","CZ",2011
"A_CHMF_CZ","A_CHMF","CZ",2011
"A_PCAT_CZ","A_PCAT","CZ",2011
"A_PPIG_CZ","A_PPIG","CZ",2011
"A_PPLT_CZ","A_PPLT","CZ",2011
"A_POME_CZ","A_POME","CZ",2011
"A_VOIL_CZ","A_VOIL","CZ",2011
"A_DAIR_CZ","A_DAIR","CZ",2011
"A_SUGR_CZ","A_SUGR","CZ",2011
"A_OFOD_CZ","A_OFOD","CZ",2011
"A_BEVR_CZ","A_BEVR","CZ",2011
"A_FSHP_CZ","A_FSHP","CZ",2011
"A_TOBC_CZ","A_TOBC","CZ",2011
"A_TEXT_CZ","A_TEXT","CZ",2011
"A_GARM_CZ","A_GARM","CZ",2011
"A_LETH_CZ","A_LETH","CZ",2011
"A_WOOD_CZ","A_WOOD","CZ",2011
"A_WOOW_CZ","A_WOOW","CZ",2011
"A_PULP_CZ","A_PULP","CZ",2011
"A_PAPR_CZ","A_PAPR","CZ",2011
"A_PAPE_CZ","A_PAPE","CZ",2011
"A_MDIA_CZ","A_MDIA","CZ",2011
"A_COKE_CZ","A_COKE","CZ",2011
"A_REFN_CZ","A_REFN","CZ",2011
"A_NUCF_CZ","A_NUCF","CZ",2011
"A_PLAS_CZ","A_PLAS","CZ",2011
"A_PLAW_CZ","A_PLAW","CZ",2011
"A_NFER_CZ","A_NFER","CZ",2011
"A_PFER_CZ","A_PFER","CZ",2011
"A_CHEM_CZ","A_CHEM","CZ",2011
"A_RUBP_CZ","A_RUBP","CZ",2011
"A_GLAS_CZ","A_GLAS","CZ",2011
"A_GLAW_CZ","A_GLAW","CZ",2011
"A_CRMC_CZ","A_CRMC","CZ",2011
"A_BRIK_CZ","A_BRIK","CZ",2011
"A_CMNT_CZ","A_CMNT","CZ",2011
"A_ASHW_CZ","A_ASHW","CZ",2011
"A_ONMM_CZ","A_ONMM","CZ",2011
"A_STEL_CZ","A_STEL","CZ",2011
"A_STEW_CZ","A_STEW","CZ",2011
"A_PREM_CZ","A_PREM","CZ",2011
"A_ALUW_CZ","A_ALUW","CZ",2011
"A_LZTP_CZ","A_LZTP","CZ",2011
"A_LZTW_CZ","A_LZTW","CZ",2011
"A_COPP_CZ","A_COPP","CZ",2011
"A_ONFM_CZ","A_ONFM","CZ",2011
"A_ONFW_CZ","A_ONFW","CZ",2011
"A_METC_CZ","A_METC","CZ",2011
"A_FABM_CZ","A_FABM","CZ",2011
"A_MACH_CZ","A_MACH","CZ",2011
"A_OFMA_CZ","A_OFMA","CZ",2011
"A_ELMA_CZ","A_ELMA","CZ",2011
"A_RATV_CZ","A_RATV","CZ",2011
"A_MEIN_CZ","A_MEIN","CZ",2011
"A_MOTO_CZ","A_MOTO","CZ",2011
"A_OTRE_CZ","A_OTRE","CZ",2011
"A_FURN_CZ","A_FURN","CZ",2011
